"","country","district.region.code","district.region.name","ward.code.3A","ward.name.3A","village.3A","market.name.3A","gps.coordinates.of.the.market"
"1930",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5769401 34.7653168 1398.2945556640625 4.727"
"1931",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5769526 34.7652733 1395.6304931640625 4.853"
"1932",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5771547 34.7653875 1387.9033203125 4.912"
"1933",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5783308 34.7663091 1391.2181396484375 4.858"
"1934",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.576925 34.765296 1394.0537109375 4.094"
"1935",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5770664 34.7652646 1407.9292676309124 5.0"
"1936",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.577084 34.7649873 1400.6951240617782 5.0"
"1937",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5771695 34.7648682 1389.832947150804 5.0"
"1938",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5769329 34.7650695 1390.3530964329839 5.0"
"1939",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5769034 34.7650197 1390.674138569273 5.0"
"1940",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5767807 34.7650081 1404.7600658470765 5.0"
"1941",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5769836 34.7650781 1396.1289609521627 5.0"
"1942",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.576924 34.7650901 1388.356635030359 5.0"
"1943",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.577073 34.7651535 1394.5158965447918 5.0"
"1944",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5769937 34.7653436 1397.615652509965 5.0"
"1945",6,73,"iringa",730102,"ihowanza","ihowanza","ihowanza","-8.5769549 34.765344 1392.827743058093 5.0"
"1946",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4863136 31.0558578 1539.4216776198555 5.0"
"1947",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4862828 31.0559241 1532.5675529180805 4.895"
"1948",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4862478 31.0559673 1532.6306506390338 4.666"
"1949",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4862557 31.0559405 1531.6975070320332 5.0"
"1950",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4862653 31.0559738 1530.486641820702 4.737"
"1951",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8937778 38.987707 294.1 3.98"
"1952",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.893236 38.9877899 237.4 4.871"
"1953",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8934053 38.9876588 257.9 4.885"
"1954",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.893461 38.98778 256.3 4.884"
"1955",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8935503 38.9878436 253.9 4.44"
"1956",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8934764 38.987538 255.4 3.9"
"1957",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8935489 38.9878047 254.8 4.7"
"1958",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8934235 38.9879581 253.5 4.3"
"1959",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8934969 38.9877961 254.3 4.96"
"1960",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9112899 39.0444395 261.8 4.927"
"1961",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8934434 38.9877617 253.7 3.9"
"1962",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9111566 39.0448805 253.6 4.12"
"1963",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113162 39.044471 271.9 4.86"
"1964",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9112255 39.0445181 254.5 4.62"
"1965",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9114194 39.0444728 256.2 3.98"
"1966",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni",NA
"1967",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113777 39.0444219 223.0 4.91"
"1968",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113292 39.044227 256.3 3.9"
"1969",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113308 39.0444745 254.3 4.64"
"1970",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9114639 39.0445275 223.0 4.75"
"1971",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113493 39.0444946 247.0 4.888"
"1972",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4944549 30.9958046 1013.9 4.36"
"1973",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4943531 30.9958817 1022.5 3.9"
"1974",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4943396 30.9958474 1021.0 4.76"
"1975",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4942318 30.9959212 1027.5 4.18"
"1976",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4942376 30.9959114 1027.0 4.7"
"1977",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4943295 30.9959661 1027.2 4.733"
"1978",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4943632 30.9957986 1029.3 3.9"
"1979",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4942288 30.9955891 985.8 3.9"
"1980",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4943587 30.9957115 996.6 4.75"
"1981",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4945588 30.995381 998.7 4.133"
"1982",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4945335 30.9955877 942.4 4.833"
"1983",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.4943764 30.9954103 1031.6 4.82"
"1984",6,61,"katavi",610111,"itenka","itenka.a","itenka","-6.494419 30.9956149 1003.3 3.9"
"1985",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8934364 38.9877204 234.14923095703125 4.716"
"1986",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8934451 38.9875962 232.41278076171875 4.873"
"1987",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8934515 38.987732 241.6412353515625 4.288"
"1988",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8934341 38.9874616 233.740234375 4.853"
"1989",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8933853 38.9871698 249.7669677734375 4.516"
"1990",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8934353 38.9875917 243.1907958984375 4.99"
"1991",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113439 39.0445014 233.5572509765625 4.824"
"1992",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113674 39.0444482 229.718994140625 4.99"
"1993",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113788 39.0444998 239.5457763671875 4.931"
"1994",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113992 39.0445063 222.5531005859375 4.853"
"1995",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113924 39.0445182 227.11468505859375 4.931"
"1996",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4939834 31.0422893 0.0 2200.0"
"1997",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4924724 31.0426477 0.0 2299.999"
"1998",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4925003 31.0422893 0.0 2299.999"
"1999",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4925003 31.0422893 0.0 2299.999"
"2000",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4925003 31.0422893 0.0 2299.999"
"2001",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4939834 31.0422893 0.0 2200.0"
"2002",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4925003 31.0422893 0.0 2299.999"
"2003",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4925003 31.0422893 0.0 2299.999"
"2004",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4924724 31.0426477 0.0 2299.999"
"2005",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4925003 31.0422893 0.0 2299.999"
"2006",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4924724 31.0426477 0.0 2299.999"
"2007",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.5002758 31.0490974 0.0 2099.999"
"2008",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4924936 31.0423758 0.0 2299.999"
"2009",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4925003 31.0422893 0.0 2299.999"
"2010",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4925003 31.0422893 0.0 2299.999"
"2011",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2394567 36.6834667 209.1667344467028 4.7"
"2012",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2394411 36.6834722 209.5711087526467 3.35"
"2013",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2393517 36.6835167 239.02373925791636 4.1"
"2014",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2393417 36.68352 234.036116858325 4.5"
"2015",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2394044 36.683461 234.74726629921722 4.65"
"2016",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2396152 36.6830816 234.83927870074376 2.471"
"2017",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397242 36.6829007 232.59202920280305 4.225"
"2018",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397242 36.6829007 232.59202920280305 4.225"
"2019",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.239735 36.6829283 232.12626125137575 4.7"
"2020",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397847 36.6832121 232.67892574989455 4.25"
"2021",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397933 36.6832 232.54725378908333 3.7"
"2022",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397037 36.6832465 233.27725025572263 4.55"
"2023",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.23966 36.68339 249.8664543470401 4.3"
"2024",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397938 36.6833161 241.81611184793834 4.749"
"2025",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2391733 36.68457 235.44380238636847 4.7"
"2026",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397165 36.6835377 235.22738746680238 4.16"
"2027",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.239735 36.6835133 258.7 3.9"
"2028",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2396983 36.6833883 258.3 3.9"
"2029",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397883 36.6832283 256.7 3.9"
"2030",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397526 36.6832363 254.3 4.9"
"2031",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397433 36.6831517 253.7 3.9"
"2032",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397555 36.6830999 257.5 4.075"
"2033",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.23964 36.6830117 257.3 3.9"
"2034",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2396467 36.6830367 257.3 3.9"
"2035",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397033 36.683055 260.6 3.9"
"2036",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397017 36.682995 263.7 3.9"
"2037",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.23966 36.6831933 262.7 3.9"
"2038",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.239635 36.68321 259.6 3.9"
"2039",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397433 36.683435 262.4 3.9"
"2040",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.23918 36.68461 254.4 3.9"
"2041",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4873932 31.0554092 1509.2 4.55"
"2042",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4874161 31.0554593 1531.9 4.433"
"2043",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.48745 31.0553217 1499.9 4.9"
"2044",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4871895 31.0554958 1525.1000000000001 4.975"
"2045",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4879755 31.0508889 1521.7 500.0"
"2046",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4869558 31.0555688 1531.9 3.6"
"2047",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4868733 31.0556217 1486.8000000000002 4.2"
"2048",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4868844 31.0554655 1520.7 2.784"
"2049",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4869053 31.0555377 1550.7 4.1"
"2050",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4872617 31.0553483 1530.7 4.4"
"2051",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4873655 31.0554077 1494.7 4.233"
"2052",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4868733 31.05547 1512.4 4.3"
"2053",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4872786 31.0554825 1523.5 4.25"
"2054",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4870851 31.0554551 1522.4 4.5"
"2055",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4869945 31.0556758 1518.2 4.674"
"2056",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626217 35.3350671 818.416259765625 3.9"
"2057",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9625946 35.3350469 825.87255859375 4.63"
"2058",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9625967 35.3350129 827.0274658203125 3.752"
"2059",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9625972 35.3351217 825.75 3.558"
"2060",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626363 35.3351348 824.414794921875 4.873"
"2061",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626706 35.3351083 825.72802734375 4.322"
"2062",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9627132 35.3351065 832.35302734375 3.9"
"2063",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.962634 35.3350653 822.45458984375 3.9"
"2064",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9627513 35.3351276 823.68896484375 4.288"
"2065",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626306 35.3350464 820.9197998046875 3.977"
"2066",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9625682 35.334961 823.62158203125 4.347"
"2067",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626067 35.3349978 832.427734375 4.99"
"2068",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626636 35.3350053 831.7071533203125 4.873"
"2069",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626644 35.3350082 829.73583984375 4.898"
"2070",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626449 35.3350873 831.87109375 3.84"
"2071",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626487 35.3350914 847.2 4.82"
"2072",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626602 35.3350966 868.4 3.7"
"2073",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9627217 35.3351933 842.3 4.8"
"2074",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626739 35.3351403 847.7 3.9"
"2075",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626683 35.3351433 840.8 4.4"
"2076",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626794 35.3351043 840.6 4.04"
"2077",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9625687 35.3350733 854.1 4.64"
"2078",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.962594 35.3351361 847.3 4.24"
"2079",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626465 35.3352232 845.9 3.92"
"2080",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626451 35.3352396 847.1 4.18"
"2081",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626685 35.3352478 847.2 4.5"
"2082",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9625967 35.33507 851.7 4.1"
"2083",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9625724 35.3350361 851.2 4.6"
"2084",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626333 35.3351 857.9 4.3"
"2085",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4862633 31.0559938 1531.2328041990215 5.0"
"2086",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4862831 31.0559795 1531.2216417451502 4.8"
"2087",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4863097 31.0559415 1530.5369293481947 4.0"
"2088",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.486278 31.0559718 1530.8897319817238 4.0"
"2089",6,71,"rukwa",710101,"namanyele","isunta","isunta","-7.4863208 31.0560018 1530.5931213753568 4.571"
"2090",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8934696 38.9877636 242.0 5.0"
"2091",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8935641 38.9880678 240.0 5.0"
"2092",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.893696 38.9880594 244.0 5.0"
"2093",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8937091 38.9876461 233.0 5.0"
"2094",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8936574 38.987567 243.0 5.0"
"2095",6,64,"mtwara",640112,"chiungutwa","chiungutwa","chiungutwa","-10.8930444 38.9876368 246.0 5.0"
"2096",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113762 39.0445202 209.0 5.0"
"2097",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113947 39.0445815 238.0 5.0"
"2098",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113515 39.0445273 234.0 5.0"
"2099",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113098 39.0444733 235.0 4.666"
"2100",6,64,"mtwara",640111,"mbuyuni","mbuyuni","mbuyuni","-10.9113292 39.0443814 241.0 5.0"
"2101",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626198 35.3349631 828.6536865234375 4.824"
"2102",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.962633 35.3349582 828.989990234375 4.288"
"2103",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626588 35.3349745 822.57763671875 4.898"
"2104",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626632 35.3349784 823.58251953125 4.824"
"2105",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626643 35.3349786 824.090087890625 4.288"
"2106",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9625639 35.3350362 829.51904296875 4.288"
"2107",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9625808 35.3350241 821.73876953125 4.63"
"2108",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626443 35.335045 823.424072265625 4.898"
"2109",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626738 35.3350672 827.3665771484375 4.801"
"2110",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.962734 35.3351012 828.0355224609375 3.9"
"2111",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.962636 35.3350741 817.8548583984375 4.898"
"2112",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626205 35.3350021 815.8798828125 4.288"
"2113",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626578 35.3350481 821.1424560546875 3.977"
"2114",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9627388 35.3350812 833.5687255859375 4.63"
"2115",6,66,"dodoma",660110,"bahi","bahi.sokoni","bahi","-5.9626922 35.3349214 823.64892578125 4.898"
"2116",6,64,"mtwara",640121,"nanjota","nanjota","nanjota","-10.822805 38.9856675 317.8 4.883"
"2117",6,64,"mtwara",640121,"nanjota","nanjota","nanjota","-10.8228814 38.98561 322.1 4.866"
"2118",6,64,"mtwara",640121,"nanjota","nanjota","nanjota","-10.8228282 38.985707 316.8 4.8"
"2119",6,64,"mtwara",640121,"nanjota","nanjota","nanjota","-10.822863 38.9856819 322.3 4.52"
"2120",6,64,"mtwara",640121,"nanjota","nanjota","nanjota","-10.8165613 38.9793144 334.6 5.0"
"2121",6,64,"mtwara",640121,"nanjota","nanjota","nanjota","-10.816659 38.979271 313.1 4.975"
"2122",6,64,"mtwara",640121,"nanjota","nanjota","nanjota","-10.8165958 38.9791518 322.5 4.94"
"2123",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2399112 36.6833958 230.59332275390625 4.835"
"2124",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.239876 36.6833468 236.87713623046875 4.744"
"2125",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2396873 36.6834592 243.341064453125 4.63"
"2126",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2396735 36.6835416 244.9696044921875 3.9"
"2127",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2395544 36.6834177 241.00360107421875 3.9"
"2128",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2394708 36.6833404 227.730712890625 4.094"
"2129",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2395265 36.6832723 237.3990478515625 4.873"
"2130",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2395755 36.6832593 238.475341796875 4.99"
"2131",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2396777 36.6832288 244.47802734375 4.63"
"2132",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.239641 36.683212 231.81170654296875 4.801"
"2133",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2396419 36.6832209 232.2916259765625 4.094"
"2134",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2399163 36.6834541 234.82672119140625 4.744"
"2135",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2399064 36.6834516 233.99749755859375 4.158"
"2136",6,65,"morogoro",650101,"minepa","mbuyuni","mbuyuni","-8.2397736 36.6833664 236.45745849609375 4.912"
"2137",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5466131 32.4589507 974.5503455722545 4.912"
"2138",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5466367 32.4589695 969.9515161945969 3.9"
"2139",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.546619 32.4589649 969.2187114289294 4.744"
"2140",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5465827 32.4589589 980.061185208558 4.63"
"2141",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5465874 32.4589326 982.0907312910897 4.873"
"2142",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5469005 32.4589397 977.0247678939362 3.9"
"2143",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.546864 32.4589003 969.6869596674368 4.63"
"2144",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5468165 32.4589125 968.4103847715064 3.9"
"2145",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5467029 32.4589313 974.5794606173059 4.824"
"2146",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5466939 32.4588941 977.0465757262849 4.99"
"2147",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5465429 32.458902 971.0148766301386 4.938"
"2148",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5465387 32.4589019 972.1773668188908 4.132"
"2149",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5465788 32.4589382 972.5062802905917 4.288"
"2150",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5465765 32.4589298 968.3101501301138 4.931"
"2151",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5465435 32.4588479 973.3455960252758 3.763"
"2152",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5463473 32.4588921 978.3772555546356 4.288"
"2153",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5463428 32.4588291 976.1011893000646 4.698"
"2154",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5463363 32.4587683 980.03622560051 4.898"
"2155",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5462647 32.4585195 972.555263306568 4.269"
"2156",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5462339 32.4585953 974.0716716306013 4.63"
"2157",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5462339 32.4585953 974.0716716306013 4.63"
"2158",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5463249 32.4586266 982.9410851711035 4.873"
"2159",6,72,"songwe",720101,"mkomba","ntungwa","mbao","-8.5463049 32.458651 964.9224413774442 3.9"
"2160",6,73,"iringa",730101,"itunundu","kimande","kimande","-7.3660289 35.4862387 712.174304180757 4.776"
"2161",6,73,"iringa",730101,"itunundu","kimande","kimande","-7.3661557 35.4861459 706.8927332973711 4.99"
"2162",6,73,"iringa",730101,"itunundu","kimande","kimande","-7.3662199 35.4862184 705.949392563976 4.727"
"2163",6,73,"iringa",730101,"itunundu","kimande","kimande","-7.3661916 35.4861892 716.0153091376683 4.853"
"2164",6,73,"iringa",730101,"itunundu","kimande","kimande","-7.3661442 35.4862015 721.9475214945726 4.873"
"2165",6,73,"iringa",730101,"itunundu","kimande","kimande","-7.3660161 35.4861856 705.5932861033089 4.288"
"2166",6,73,"iringa",730101,"itunundu","kimande","kimande","-7.3659152 35.4862491 728.7797495189255 4.502"
"2167",6,73,"iringa",730101,"itunundu","kimande","kimande","-7.3661935 35.4861996 714.1153704042447 4.873"
