"fid (see mrktc_generalinfo)","Unique Row ID (see mrktc_generalinfo)","Unique Row ID","Market no","Name of market","Ward","District","Type of market (see mrktc_lkpmrkt_type)","Unique Row Identifier (UUID)"
"1154927","1","3","3","Mbuyuni","Minepa","Ulanga","1","4374c1ba-dec9-11ec-9416-9440c9ab47f0"
"1154929","1","1","1","Mavimba","Milola","Ulanga","1","461ced9a-dec9-11ec-9416-9440c9ab47f0"
"1154929","1","2","2","Mbuyuni","Minepa","Ulanga","1","461cfdc4-dec9-11ec-9416-9440c9ab47f0"
"1154930","1","1","1","Itete","Itete","Malinyi","1","4db85890-dec9-11ec-9416-9440c9ab47f0"
"1154931","1","1","1","Itete","Itete","Malinyi","1","37b8621e-dec9-11ec-9416-9440c9ab47f0"
"1154931","1","2","2","Mbuyuni","Minepa","Ulanga","1","37b89154-dec9-11ec-9416-9440c9ab47f0"
"1154931","1","3","3","Mavimba","Milola","Ulanga","1","37b8c4b8-dec9-11ec-9416-9440c9ab47f0"
"1154931","1","4","4","Lukande","Lukande","Ulanga","1","37b8eb2f-dec9-11ec-9416-9440c9ab47f0"
"1154932","1","1","1","Itete","Itete","Malinyi","1","40c7fbba-dec9-11ec-9416-9440c9ab47f0"
"1154932","1","2","2","Mavimba","Milola","Ulanga","1","40c81b94-dec9-11ec-9416-9440c9ab47f0"
"1154932","1","3","3","Mbuyuni","Minepa","Ulanga","1","40c839ad-dec9-11ec-9416-9440c9ab47f0"
"1154932","1","4","4","Lukande","Lukande","Ulanga","1","40c85dc1-dec9-11ec-9416-9440c9ab47f0"
"1154933","1","1","1","Itete","Itete","Malinyi","1","49ba52cc-dec9-11ec-9416-9440c9ab47f0"
"1155041","1","1","1","Madabadaba","Malinyi","Malinyi","1","7b90de2d-df92-11ec-9416-9440c9ab47f0"
"1155041","1","2","2","Itete","Itete njiwa ","Malinyi","1","7b90ec9c-df92-11ec-9416-9440c9ab47f0"
"1155041","1","3","3","Mavimba","Milola ","Ulanga ","1","7b91291c-df92-11ec-9416-9440c9ab47f0"
"1155042","1","1","1","Mavimba","Milola ","Ulanga ","1","60b58f2b-df92-11ec-9416-9440c9ab47f0"
"1155044","1","1","1","Mavimba","Milola ","Ulanga ","1","7af0a11b-df92-11ec-9416-9440c9ab47f0"
"1155046","1","1","1","Itete","Itete njiwa ","Malinyi ","1","66058bdc-df92-11ec-9416-9440c9ab47f0"
"1155046","1","2","2","Salamiti","Sofi","Malinyi ","1","6605abbc-df92-11ec-9416-9440c9ab47f0"
"1155046","1","3","3","Mavimba","Milola ","Ulanga ","1","66068036-df92-11ec-9416-9440c9ab47f0"
"1155046","1","4","4","Sagamaganga ","Signali","Ifakara","1","6606967f-df92-11ec-9416-9440c9ab47f0"
"1155047","1","1","1","Mbuyuni","Minepa ","Ulanga ","1","70632212-df92-11ec-9416-9440c9ab47f0"
"1155047","1","2","2","Mavimba ","Milola ","Ulanga ","1","7063307c-df92-11ec-9416-9440c9ab47f0"
"1155048","1","1","1","Itete","Itete njiwa ","Ulanga ","1","670f55ee-df92-11ec-9416-9440c9ab47f0"
"1155048","1","2","2","Mbuyuni","Minepa ","Ulanga ","1","670f6812-df92-11ec-9416-9440c9ab47f0"
"1155173","1","1","1","Itete","Itete","Malinyi","1","6bbadf3a-df92-11ec-9416-9440c9ab47f0"
"1155175","1","1","1","Mavimba","Milola","Ulanga","1","766e4b39-df92-11ec-9416-9440c9ab47f0"
"1155176","1","1","1","Mavimba","Milola","Ulanga","1","6beb4627-df92-11ec-9416-9440c9ab47f0"
"1155179","1","1","1","Madanda","Itete","Malinyi","1","76104a2c-df92-11ec-9416-9440c9ab47f0"
"1155272","1","1","1","Rujewa","Rujewa","Mbarali","1","606cc2f4-df92-11ec-9416-9440c9ab47f0"
"1155272","1","2","2","Utengule usangu","Utengule usangu","Mbarali","1","606cd437-df92-11ec-9416-9440c9ab47f0"
"1155274","1","1","1","Rujewa","Rujewa","Mbarali","1","7c40d36a-df92-11ec-9416-9440c9ab47f0"
"1155274","1","2","2","Muungano","Igava","Mbarali","1","7c40e1d7-df92-11ec-9416-9440c9ab47f0"
"1155274","1","3","3","Mapogoro","Mapogoro","Mbarali","1","7c40effa-df92-11ec-9416-9440c9ab47f0"
"1155275","1","1","1","Muungano","Igava","Mbarali","1","754af26f-df92-11ec-9416-9440c9ab47f0"
"1155275","1","2","2","Rujewa","Rujewa","Mbarali","1","754b014e-df92-11ec-9416-9440c9ab47f0"
"1155277","1","1","1","Muungano","Igava","Mbarali","1","72a89e3c-df92-11ec-9416-9440c9ab47f0"
"1155277","1","2","2","Rujewa","Rujewa","Mbarali","1","72a8ad10-df92-11ec-9416-9440c9ab47f0"
"1155278","1","1","1","Rujewa","Rujewa","Mbarali","1","709f2e1c-df92-11ec-9416-9440c9ab47f0"
"1155278","1","2","2","Muungano","Igava","Mbarali","1","709f3cc7-df92-11ec-9416-9440c9ab47f0"
"1155279","1","1","1","Rujewa","Rujewa","Mbarali","1","7380fdb2-df92-11ec-9416-9440c9ab47f0"
"1155280","1","1","1","Rujewa","Rujewa","Mbarali","1","716e8bd7-df92-11ec-9416-9440c9ab47f0"
"1155280","1","2","2","Muungano","Igava","Mbarali","1","716e9c3f-df92-11ec-9416-9440c9ab47f0"
"1155282","1","1","1","Rujewa","Rujewa","Mbarali","1","69ff39f6-df92-11ec-9416-9440c9ab47f0"
"1155282","1","2","2","Muungano","Muungano","Mbarali","1","69ff4c8f-df92-11ec-9416-9440c9ab47f0"
"1155282","1","3","3","Utengule usangu","Utengule usangu","Mbarali","1","69ff65e1-df92-11ec-9416-9440c9ab47f0"
"1155283","1","1","1","Muungano","Igava","Mbarali","1","614969f1-df92-11ec-9416-9440c9ab47f0"
"1155283","1","2","2","Rujewa","Rujewa","Mbarali","1","61497b81-df92-11ec-9416-9440c9ab47f0"
"1155285","1","1","1","Muungano","Igava","Mbarali","1","77d2047d-df92-11ec-9416-9440c9ab47f0"
"1155286","1","1","1","Mapogoro","Mapogoro","Mbarali","1","64aaee3a-df92-11ec-9416-9440c9ab47f0"
"1155286","1","2","2","Muungano","Igava","Mbarali","1","64abab62-df92-11ec-9416-9440c9ab47f0"
"1155287","1","1","1","Rujewa","Rujewa","Mbarali","1","7b78c12f-df92-11ec-9416-9440c9ab47f0"
"1155288","1","1","1","Muungano","Igava","Mbarali","1","658bd643-df92-11ec-9416-9440c9ab47f0"
"1155289","1","1","1","Rujewa","Rujewa","Mbarali","1","6d7d4d8f-df92-11ec-9416-9440c9ab47f0"
"1155289","1","2","2","Muungano","Igava","Mbarali","1","6d7d6298-df92-11ec-9416-9440c9ab47f0"
"1155290","1","1","1","Muungano","Igava","Mbarali","1","776be45b-df92-11ec-9416-9440c9ab47f0"
"1155291","1","1","1","Rujewa","Rujewa","Mbarali","1","798e2cf3-df92-11ec-9416-9440c9ab47f0"
"1155291","1","2","2","Muungano","Igava","Mbarali","1","798e3b5c-df92-11ec-9416-9440c9ab47f0"
"1155291","1","3","3","Mapogoro","Mapogoro","Mbarali","1","798e4ce2-df92-11ec-9416-9440c9ab47f0"
"1155291","1","4","4","Utengule usangu","Utengule usangu","Mbarali","1","798e5cbd-df92-11ec-9416-9440c9ab47f0"
"1155292","1","1","1","Madibira","Madibira","Mbarali","1","7964eedd-df92-11ec-9416-9440c9ab47f0"
"1155293","1","1","1","Muungano","Igava","Mbarali","1","71d29e0b-df92-11ec-9416-9440c9ab47f0"
"1155293","1","2","2","Rujewa","Igava","Mbarali","1","71d2aec9-df92-11ec-9416-9440c9ab47f0"
"1155295","1","1","1","Rujewa","Rujewa","Mbarali","1","6d1fbbd7-df92-11ec-9416-9440c9ab47f0"
"1155296","1","1","1","Utenguleusangu","Utenguleusangu","Mbarali","1","6b31a65a-df92-11ec-9416-9440c9ab47f0"
"1155298","1","1","1","Muungano","Igava","Mbarali","1","739e67fe-df92-11ec-9416-9440c9ab47f0"
"1155298","1","2","2","Rujewa","Rujewa","Mbarali","1","739e77f5-df92-11ec-9416-9440c9ab47f0"
"1155299","1","1","1","Rujewa","Rujewa","Mbarali","1","73ce2a26-df92-11ec-9416-9440c9ab47f0"
"1155299","1","2","2","Utenguleusangu","Utenguleusangu","Mbarali","1","73ce37b4-df92-11ec-9416-9440c9ab47f0"
"1155306","1","1","1","Utenguleusangu","Utenguleusangu","Mbarali","1","7c282e97-df92-11ec-9416-9440c9ab47f0"
"1155310","1","1","1","Madibira","Madibira","Mbarali","1","6bef1811-df92-11ec-9416-9440c9ab47f0"
"1155312","1","1","1","Rujewa","Rujewa","Mbarali","1","7490b16b-df92-11ec-9416-9440c9ab47f0"
"1155313","1","1","1","Rujewa","Rujewa","Mbarali","1","6da48790-df92-11ec-9416-9440c9ab47f0"
"1155313","1","2","2","Imalilosongwe","Imalilosongwe","Mbarali","1","6da49972-df92-11ec-9416-9440c9ab47f0"
"1155314","1","1","1","Rujewa","Rujewa","Mbarali","1","638a944f-df92-11ec-9416-9440c9ab47f0"
"1155315","1","1","1","Rujewa","Rujewa","Mbarali","1","68c171e8-df92-11ec-9416-9440c9ab47f0"
"1155316","1","1","1","Rujewa","Rujewa","Mbarali","1","79240a8b-df92-11ec-9416-9440c9ab47f0"
"1155317","1","1","1","Rujewa","Rujewa","Mbarali","1","610cc7f8-df92-11ec-9416-9440c9ab47f0"
"1155317","1","2","2","Imalilosongwe","Imalilosongwe","Mbarali","1","610cd558-df92-11ec-9416-9440c9ab47f0"
"1155318","1","1","1","Rujewa","Rujewa","Mbarali","1","6e00fe56-df92-11ec-9416-9440c9ab47f0"
"1155319","1","1","1","Rujewa","Rujewa","Mbarali","1","614245a8-df92-11ec-9416-9440c9ab47f0"
"1155320","1","1","1","Rujewa","Rujewa","Mbarali","1","74d874ac-df92-11ec-9416-9440c9ab47f0"
"1155320","1","2","2","Utenguleusangu","Utenguleusangu","Mbarali","1","74d886ed-df92-11ec-9416-9440c9ab47f0"
"1155321","1","1","1","Utenguleusangu","Utenguleusangu","Mbarali","1","7893d89f-df92-11ec-9416-9440c9ab47f0"
"1155321","1","2","2","Rujewa","Rujewa","Mbarali","1","78940083-df92-11ec-9416-9440c9ab47f0"
"1155321","1","3","3","Madibira","Madibira","Mbarali","1","78941bc3-df92-11ec-9416-9440c9ab47f0"
"1155323","1","1","1","Rujewa","Rujewa","Mbarali","1","79e6dade-df92-11ec-9416-9440c9ab47f0"
"1155325","1","1","1","Rujewa","Rujewa","Mbarali","1","766a84e5-df92-11ec-9416-9440c9ab47f0"
"1155325","1","2","2","Utenguleusangu","Utenguleusangu","Mbarali","1","766a9342-df92-11ec-9416-9440c9ab47f0"
"1155328","1","1","1","Rujewa","Rujewa","Mbarali","1","64bbf026-df92-11ec-9416-9440c9ab47f0"
"1155330","1","1","1","Rujewa","Rujewa","Mbarali","","71653b8d-df92-11ec-9416-9440c9ab47f0"
"1155330","1","2","2","Utenguleusangu","Utenguleusangu","Mbarali","1","71654b1f-df92-11ec-9416-9440c9ab47f0"
"1155331","1","1","1","Rujewa","Rujewa","Mbarali","1","6ffde1b2-df92-11ec-9416-9440c9ab47f0"
"1155331","1","2","2","Utenguleusangu","Utenguleusangu","Mbarali","1","6ffdef74-df92-11ec-9416-9440c9ab47f0"
"1155334","1","1","1","Rujewa","Rujewa","Mbarali","1","68489e3e-df92-11ec-9416-9440c9ab47f0"
"1155336","1","1","1","Rujewa","Rujewa","Mbarali","1","7529d3b6-df92-11ec-9416-9440c9ab47f0"
"1155338","1","1","1","Rujewa","Rujewa","Mbarali","1","778b750e-df92-11ec-9416-9440c9ab47f0"
"1155339","1","1","1","2","Rujewa","Mbarali","1","7adb4f38-df92-11ec-9416-9440c9ab47f0"
"1155340","1","1","1","Rujewa","Rujewa","Mbarali","1","7bb1e0af-df92-11ec-9416-9440c9ab47f0"
"1155341","1","1","1","Rujewa","Rujewa","Mbarali","1","6ad8685b-df92-11ec-9416-9440c9ab47f0"
"1155342","1","1","1","Rujewa","Rujewa","Mbarali","1","6a3d3baf-df92-11ec-9416-9440c9ab47f0"
"1155343","1","1","1","Rujewa","Rujewa","Mbarali","1","75e76690-df92-11ec-9416-9440c9ab47f0"
"1155344","1","1","1","Rujewa","Rujewa","Mbarali","1","7899d3a5-df92-11ec-9416-9440c9ab47f0"
"1155345","1","1","1","Rujewa","Rujewa","Mbarali","1","78ed5715-df92-11ec-9416-9440c9ab47f0"
"1155346","1","1","1","Rujewa","Rujewa","Mbarali","1","6807a8de-df92-11ec-9416-9440c9ab47f0"
"1155348","1","1","1","Rujewa","Rujewa","Mbarali","1","657f73c6-df92-11ec-9416-9440c9ab47f0"
"1155349","1","1","1","Rujewa","Rujewa","Mbarali","1","62b73696-df92-11ec-9416-9440c9ab47f0"
"1155349","1","2","2","Muungano","Igava","Mbarali","1","62b74713-df92-11ec-9416-9440c9ab47f0"
"1155350","1","1","1","Rujewa","Rujewa","Mbarali","1","635c5b25-df92-11ec-9416-9440c9ab47f0"
"1155351","1","1","1","Rujewa","Rujewa","Mbarali","1","74b55331-df92-11ec-9416-9440c9ab47f0"
"1155457","1","1","1","Itete","Itete","Malinyi","1","959497cc-e05b-11ec-9416-9440c9ab47f0"
"1155457","1","2","2","Mavimba","Milola","Ulanga","1","9594a8dd-e05b-11ec-9416-9440c9ab47f0"
"1155458","1","1","1","Mavimba","Milola","Ulanga","1","a640b5eb-e05b-11ec-9416-9440c9ab47f0"
"1155458","1","2","2","Mbuyuni","Minepa","Ulanga","1","a640c4dd-e05b-11ec-9416-9440c9ab47f0"
"1155458","1","3","3","Itete","Itete","Malinyi","1","a640d173-e05b-11ec-9416-9440c9ab47f0"
"1155461","1","1","1","Itete","Itete","Ulanga","1","87e50fb0-e05b-11ec-9416-9440c9ab47f0"
"1155462","1","1","1","Mavimba","Milola","Ulanga","1","880dbdd1-e05b-11ec-9416-9440c9ab47f0"
"1155481","1","1","1","Ntuchi","Ntuchi","Nkasi","1","9cd9f324-e05b-11ec-9416-9440c9ab47f0"
"1155481","1","2","2","Kilida","Mamba","Mpimbwe","1","9cda4225-e05b-11ec-9416-9440c9ab47f0"
"1155481","1","3","3","Ntalamila","Myula","Nkasi","1","9cda5233-e05b-11ec-9416-9440c9ab47f0"
