"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","9. What criteria do you use to decide which small ruminants to buy? (see mrktc_lkpbuy_criteria)","Unique Row Identifier (UUID)"
"1160702","1","1","3","63cee45f-e837-11ec-9416-9440c9ab47f0"
"1160703","1","1","1","4d042354-e837-11ec-9416-9440c9ab47f0"
"1160703","1","1","3","4d043297-e837-11ec-9416-9440c9ab47f0"
"1160703","1","1","4","4d043f00-e837-11ec-9416-9440c9ab47f0"
"1160705","1","1","1","4f96351e-e837-11ec-9416-9440c9ab47f0"
"1160705","1","1","2","4f9617ad-e837-11ec-9416-9440c9ab47f0"
"1160705","1","1","3","4f9626ab-e837-11ec-9416-9440c9ab47f0"
"1160708","1","1","1","563d8f23-e837-11ec-9416-9440c9ab47f0"
"1160708","1","1","2","563db30c-e837-11ec-9416-9440c9ab47f0"
"1160708","1","1","3","563d9c15-e837-11ec-9416-9440c9ab47f0"
"1160708","1","1","4","563dbe17-e837-11ec-9416-9440c9ab47f0"
"1160708","1","1","5","563da7cd-e837-11ec-9416-9440c9ab47f0"
"1160710","1","1","1","4fb4830d-e837-11ec-9416-9440c9ab47f0"
"1160710","1","1","2","4fb4a09e-e837-11ec-9416-9440c9ab47f0"
"1160710","1","1","3","4fb49401-e837-11ec-9416-9440c9ab47f0"
"1160712","1","1","1","44a73b68-e837-11ec-9416-9440c9ab47f0"
"1160712","1","1","2","44a746e0-e837-11ec-9416-9440c9ab47f0"
"1160712","1","1","3","44a7521f-e837-11ec-9416-9440c9ab47f0"
"1160713","1","1","1","542559f4-e837-11ec-9416-9440c9ab47f0"
"1160713","1","1","2","54256939-e837-11ec-9416-9440c9ab47f0"
"1160713","1","1","3","54257ab5-e837-11ec-9416-9440c9ab47f0"
"1160713","1","1","4","542588af-e837-11ec-9416-9440c9ab47f0"
"1160714","1","1","1","5e0e06c4-e837-11ec-9416-9440c9ab47f0"
"1160714","1","1","2","5e0e12a8-e837-11ec-9416-9440c9ab47f0"
"1160714","1","1","3","5e0e3264-e837-11ec-9416-9440c9ab47f0"
"1160715","1","1","1","47461fb8-e837-11ec-9416-9440c9ab47f0"
"1160715","1","1","2","47463e6d-e837-11ec-9416-9440c9ab47f0"
"1160715","1","1","3","474721d1-e837-11ec-9416-9440c9ab47f0"
"1160717","1","1","1","35bf889c-e837-11ec-9416-9440c9ab47f0"
"1160717","1","1","2","35bf9636-e837-11ec-9416-9440c9ab47f0"
"1160717","1","1","3","35bfaa2e-e837-11ec-9416-9440c9ab47f0"
"1160718","1","1","1","4a0d24a4-e837-11ec-9416-9440c9ab47f0"
"1160718","1","1","2","4a0d52ef-e837-11ec-9416-9440c9ab47f0"
"1160718","1","1","4","4a0d45a1-e837-11ec-9416-9440c9ab47f0"
"1160718","1","1","5","4a0d3800-e837-11ec-9416-9440c9ab47f0"
"1160721","1","1","-66","45a0bba3-e837-11ec-9416-9440c9ab47f0"
"1160721","1","1","1","45a0a2ad-e837-11ec-9416-9440c9ab47f0"
"1160721","1","1","2","45a0c63f-e837-11ec-9416-9440c9ab47f0"
"1160721","1","1","3","45a0af76-e837-11ec-9416-9440c9ab47f0"
"1160721","1","1","4","45a0d21c-e837-11ec-9416-9440c9ab47f0"
"1160721","1","1","5","45a0dce2-e837-11ec-9416-9440c9ab47f0"
"1160722","1","1","-66","3acc2a17-e837-11ec-9416-9440c9ab47f0"
"1160722","1","1","1","3acc00b8-e837-11ec-9416-9440c9ab47f0"
"1160722","1","1","2","3acc0e1a-e837-11ec-9416-9440c9ab47f0"
"1160722","1","1","6","3acc1be6-e837-11ec-9416-9440c9ab47f0"
"1160727","1","1","-66","56c65127-e837-11ec-9416-9440c9ab47f0"
"1160727","1","1","1","56c627d4-e837-11ec-9416-9440c9ab47f0"
"1160727","1","1","2","56c63710-e837-11ec-9416-9440c9ab47f0"
"1160727","1","1","3","56c6441d-e837-11ec-9416-9440c9ab47f0"
"1160730","1","1","1","50214bf7-e837-11ec-9416-9440c9ab47f0"
"1160730","1","1","2","502158e6-e837-11ec-9416-9440c9ab47f0"
"1160730","1","1","3","5021644c-e837-11ec-9416-9440c9ab47f0"
"1160730","1","1","4","50217010-e837-11ec-9416-9440c9ab47f0"
"1160731","1","1","1","3e007023-e837-11ec-9416-9440c9ab47f0"
"1160731","1","1","2","3e007c7e-e837-11ec-9416-9440c9ab47f0"
"1160732","1","1","-66","4d3ce32e-e837-11ec-9416-9440c9ab47f0"
"1160732","1","1","1","4d3cc9d9-e837-11ec-9416-9440c9ab47f0"
"1160732","1","1","3","4d3cee62-e837-11ec-9416-9440c9ab47f0"
"1160732","1","1","4","4d3cf995-e837-11ec-9416-9440c9ab47f0"
"1160732","1","1","5","4d3cd7a2-e837-11ec-9416-9440c9ab47f0"
"1160736","1","1","1","4391a3ed-e837-11ec-9416-9440c9ab47f0"
"1160736","1","1","2","4391b080-e837-11ec-9416-9440c9ab47f0"
"1160736","1","1","3","4391bb67-e837-11ec-9416-9440c9ab47f0"
"1160737","1","1","1","5fcf9e6d-e837-11ec-9416-9440c9ab47f0"
"1160737","1","1","2","5fcfaab1-e837-11ec-9416-9440c9ab47f0"
"1160737","1","1","3","5fcfb50d-e837-11ec-9416-9440c9ab47f0"
"1160738","1","1","-66","3c836101-e837-11ec-9416-9440c9ab47f0"
"1160738","1","1","1","3c833e95-e837-11ec-9416-9440c9ab47f0"
"1160738","1","1","2","3c835444-e837-11ec-9416-9440c9ab47f0"
"1160741","1","1","1","3cc17d0c-e837-11ec-9416-9440c9ab47f0"
"1160741","1","1","2","3cc18c7e-e837-11ec-9416-9440c9ab47f0"
"1160742","1","1","1","418038f9-e837-11ec-9416-9440c9ab47f0"
"1160742","1","1","2","41805367-e837-11ec-9416-9440c9ab47f0"
"1160742","1","1","3","41804659-e837-11ec-9416-9440c9ab47f0"
"1160745","1","1","-66","45af576e-e837-11ec-9416-9440c9ab47f0"
"1160745","1","1","1","45af6213-e837-11ec-9416-9440c9ab47f0"
"1160745","1","1","2","45af4baa-e837-11ec-9416-9440c9ab47f0"
"1160745","1","1","4","45af30ff-e837-11ec-9416-9440c9ab47f0"
"1160745","1","1","5","45af3e7f-e837-11ec-9416-9440c9ab47f0"
"1160746","1","1","1","3b4a1fe6-e837-11ec-9416-9440c9ab47f0"
"1160746","1","1","2","3b4ad153-e837-11ec-9416-9440c9ab47f0"
"1160746","1","1","3","3b4ae227-e837-11ec-9416-9440c9ab47f0"
"1160746","1","1","4","3b4aef4a-e837-11ec-9416-9440c9ab47f0"
"1160747","1","1","2","53683bb6-e837-11ec-9416-9440c9ab47f0"
"1160747","1","1","3","53684805-e837-11ec-9416-9440c9ab47f0"
"1160747","1","1","4","536853c4-e837-11ec-9416-9440c9ab47f0"
"1160747","1","1","5","53682eb2-e837-11ec-9416-9440c9ab47f0"
"1160749","1","1","-66","616e2720-e837-11ec-9416-9440c9ab47f0"
"1160749","1","1","1","616e05a2-e837-11ec-9416-9440c9ab47f0"
"1160749","1","1","2","616e1c6b-e837-11ec-9416-9440c9ab47f0"
"1160749","1","1","3","616e11b8-e837-11ec-9416-9440c9ab47f0"
"1160750","1","1","1","5a6507d2-e837-11ec-9416-9440c9ab47f0"
"1160750","1","1","2","5a65162c-e837-11ec-9416-9440c9ab47f0"
"1160750","1","1","3","5a652162-e837-11ec-9416-9440c9ab47f0"
"1160750","1","1","4","5a653c09-e837-11ec-9416-9440c9ab47f0"
"1160750","1","1","5","5a652c28-e837-11ec-9416-9440c9ab47f0"
"1160751","1","1","1","540f1346-e837-11ec-9416-9440c9ab47f0"
"1160751","1","1","2","540f1fcb-e837-11ec-9416-9440c9ab47f0"
"1160751","1","1","3","540f2b62-e837-11ec-9416-9440c9ab47f0"
"1160767","1","1","1","357d3dbf-e837-11ec-9416-9440c9ab47f0"
"1160767","1","1","2","357d4b89-e837-11ec-9416-9440c9ab47f0"
"1160767","1","1","3","357d9c81-e837-11ec-9416-9440c9ab47f0"
"1160767","1","1","5","357e379a-e837-11ec-9416-9440c9ab47f0"
"1160779","1","1","1","fa235f9b-eb5b-11ec-9416-9440c9ab47f0"
"1160779","1","1","2","fa2352ee-eb5b-11ec-9416-9440c9ab47f0"
"1160781","1","1","-66","e8f82558-eb5b-11ec-9416-9440c9ab47f0"
"1160781","1","1","1","e8f7194a-eb5b-11ec-9416-9440c9ab47f0"
"1160781","1","1","2","e8f764a5-eb5b-11ec-9416-9440c9ab47f0"
"1160781","1","1","4","e8f7becd-eb5b-11ec-9416-9440c9ab47f0"
"1160783","1","1","1","e67d884b-eb5b-11ec-9416-9440c9ab47f0"
"1160783","1","1","2","e67d95bf-eb5b-11ec-9416-9440c9ab47f0"
"1160783","1","1","3","e67dbeee-eb5b-11ec-9416-9440c9ab47f0"
"1160783","1","1","4","e67dcb50-eb5b-11ec-9416-9440c9ab47f0"
"1160783","1","1","5","e67df40e-eb5b-11ec-9416-9440c9ab47f0"
"1160784","1","1","1","0ba8b0b3-eb5c-11ec-9416-9440c9ab47f0"
"1160784","1","1","2","0ba8bcc6-eb5c-11ec-9416-9440c9ab47f0"
"1160784","1","1","3","0ba8c86f-eb5c-11ec-9416-9440c9ab47f0"
"1160785","1","1","1","fb09b595-eb5b-11ec-9416-9440c9ab47f0"
"1160785","1","1","2","fb09c277-eb5b-11ec-9416-9440c9ab47f0"
"1160785","1","1","3","fb09cd7f-eb5b-11ec-9416-9440c9ab47f0"
"1160788","1","1","1","0fe3da63-eb5c-11ec-9416-9440c9ab47f0"
"1160788","1","1","2","0fe4058a-eb5c-11ec-9416-9440c9ab47f0"
"1160788","1","1","3","0fe3ea56-eb5c-11ec-9416-9440c9ab47f0"
"1160788","1","1","4","0fe3f8aa-eb5c-11ec-9416-9440c9ab47f0"
"1160788","1","1","5","0fe41264-eb5c-11ec-9416-9440c9ab47f0"
"1160790","1","1","1","146e92c9-eb5c-11ec-9416-9440c9ab47f0"
"1160790","1","1","2","146e9f01-eb5c-11ec-9416-9440c9ab47f0"
"1160790","1","1","3","146eab00-eb5c-11ec-9416-9440c9ab47f0"
"1160793","1","1","1","eb98d433-eb5b-11ec-9416-9440c9ab47f0"
"1160793","1","1","2","eb98f90c-eb5b-11ec-9416-9440c9ab47f0"
"1160793","1","1","3","eb990563-eb5b-11ec-9416-9440c9ab47f0"
"1160793","1","1","4","eb9952fd-eb5b-11ec-9416-9440c9ab47f0"
"1160793","1","1","5","eb996014-eb5b-11ec-9416-9440c9ab47f0"
"1160794","1","1","1","ee59064b-eb5b-11ec-9416-9440c9ab47f0"
"1160794","1","1","2","ee591345-eb5b-11ec-9416-9440c9ab47f0"
"1160794","1","1","3","ee592fed-eb5b-11ec-9416-9440c9ab47f0"
"1160794","1","1","4","ee5923f3-eb5b-11ec-9416-9440c9ab47f0"
"1160794","1","1","5","ee593b1a-eb5b-11ec-9416-9440c9ab47f0"
"1160795","1","1","1","f68d9b2f-eb5b-11ec-9416-9440c9ab47f0"
"1160795","1","1","2","f68da92c-eb5b-11ec-9416-9440c9ab47f0"
"1160795","1","1","3","f68db776-eb5b-11ec-9416-9440c9ab47f0"
"1160795","1","1","4","f68dc26e-eb5b-11ec-9416-9440c9ab47f0"
"1160795","1","1","5","f68dceba-eb5b-11ec-9416-9440c9ab47f0"
"1160796","1","1","1","ead64cbb-eb5b-11ec-9416-9440c9ab47f0"
"1160796","1","1","2","ead66a63-eb5b-11ec-9416-9440c9ab47f0"
"1160796","1","1","3","ead6a6b2-eb5b-11ec-9416-9440c9ab47f0"
"1160796","1","1","4","ead6cdd6-eb5b-11ec-9416-9440c9ab47f0"
"1160796","1","1","5","ead74147-eb5b-11ec-9416-9440c9ab47f0"
"1160797","1","1","1","0e961737-eb5c-11ec-9416-9440c9ab47f0"
"1160797","1","1","3","0e960ac1-eb5c-11ec-9416-9440c9ab47f0"
"1160798","1","1","1","eb84f382-eb5b-11ec-9416-9440c9ab47f0"
"1160798","1","1","3","eb84fff1-eb5b-11ec-9416-9440c9ab47f0"
"1160800","1","1","1","07f595a6-eb5c-11ec-9416-9440c9ab47f0"
"1160800","1","1","3","07f5a215-eb5c-11ec-9416-9440c9ab47f0"
"1160801","1","1","1","11243e2e-eb5c-11ec-9416-9440c9ab47f0"
"1160801","1","1","2","11242f52-eb5c-11ec-9416-9440c9ab47f0"
"1160801","1","1","3","11244ac8-eb5c-11ec-9416-9440c9ab47f0"
"1160804","1","1","1","11e28575-eb5c-11ec-9416-9440c9ab47f0"
"1160804","1","1","2","11e290f8-eb5c-11ec-9416-9440c9ab47f0"
"1160804","1","1","3","11e29b7d-eb5c-11ec-9416-9440c9ab47f0"
"1160808","1","1","1","ebfcb379-eb5b-11ec-9416-9440c9ab47f0"
"1160808","1","1","4","ebfca6cf-eb5b-11ec-9416-9440c9ab47f0"
"1160809","1","1","1","fb0d49d8-eb5b-11ec-9416-9440c9ab47f0"
"1160809","1","1","3","fb0d7e41-eb5b-11ec-9416-9440c9ab47f0"
"1160813","1","1","1","ef09118c-eb5b-11ec-9416-9440c9ab47f0"
"1160813","1","1","2","ef091ff2-eb5b-11ec-9416-9440c9ab47f0"
"1160813","1","1","3","ef092ca7-eb5b-11ec-9416-9440c9ab47f0"
"1160813","1","1","4","ef0938c1-eb5b-11ec-9416-9440c9ab47f0"
"1160813","1","1","5","ef094fb3-eb5b-11ec-9416-9440c9ab47f0"
"1160813","1","1","6","ef0943ae-eb5b-11ec-9416-9440c9ab47f0"
"1160815","1","1","1","fb21f346-eb5b-11ec-9416-9440c9ab47f0"
"1160815","1","1","2","fb22007d-eb5b-11ec-9416-9440c9ab47f0"
"1160815","1","1","3","fb2210a3-eb5b-11ec-9416-9440c9ab47f0"
"1160815","1","1","4","fb221db5-eb5b-11ec-9416-9440c9ab47f0"
"1160815","1","1","5","fb22289a-eb5b-11ec-9416-9440c9ab47f0"
"1160815","1","1","6","fb223569-eb5b-11ec-9416-9440c9ab47f0"
"1160843","1","1","1","3d80bff4-e837-11ec-9416-9440c9ab47f0"
"1160843","1","1","2","3d80d170-e837-11ec-9416-9440c9ab47f0"
"1160843","1","1","3","3d80dce2-e837-11ec-9416-9440c9ab47f0"
"1160843","1","1","4","3d80f4c9-e837-11ec-9416-9440c9ab47f0"
"1160843","1","1","6","3d80e992-e837-11ec-9416-9440c9ab47f0"
"1160844","1","1","1","43f60b87-e837-11ec-9416-9440c9ab47f0"
"1160844","1","1","2","43f616ec-e837-11ec-9416-9440c9ab47f0"
"1160844","1","1","3","43f6217d-e837-11ec-9416-9440c9ab47f0"
"1160844","1","1","6","43f62c0e-e837-11ec-9416-9440c9ab47f0"
"1160845","1","1","1","367d5c08-e837-11ec-9416-9440c9ab47f0"
"1160845","1","1","2","367d7171-e837-11ec-9416-9440c9ab47f0"
"1160845","1","1","3","367e8c90-e837-11ec-9416-9440c9ab47f0"
"1160845","1","1","4","367e5e10-e837-11ec-9416-9440c9ab47f0"
"1160845","1","1","5","367eb058-e837-11ec-9416-9440c9ab47f0"
"1160850","1","1","1","5b54f30a-e837-11ec-9416-9440c9ab47f0"
"1160850","1","1","2","5b54ff8a-e837-11ec-9416-9440c9ab47f0"
"1160850","1","1","3","5b550c69-e837-11ec-9416-9440c9ab47f0"
"1160850","1","1","4","5b5519e7-e837-11ec-9416-9440c9ab47f0"
"1160850","1","1","5","5b552fd4-e837-11ec-9416-9440c9ab47f0"
"1160850","1","1","6","5b5524e2-e837-11ec-9416-9440c9ab47f0"
"1160851","1","1","1","598c47b1-e837-11ec-9416-9440c9ab47f0"
"1160851","1","1","2","598d5d75-e837-11ec-9416-9440c9ab47f0"
"1160851","1","1","3","598d2c15-e837-11ec-9416-9440c9ab47f0"
"1160851","1","1","4","598d952c-e837-11ec-9416-9440c9ab47f0"
"1160851","1","1","6","598d79b5-e837-11ec-9416-9440c9ab47f0"
"1160852","1","1","1","5db92ea6-e837-11ec-9416-9440c9ab47f0"
"1160852","1","1","2","5db93ea8-e837-11ec-9416-9440c9ab47f0"
"1160852","1","1","3","5db94fc5-e837-11ec-9416-9440c9ab47f0"
"1160852","1","1","5","5db96cbb-e837-11ec-9416-9440c9ab47f0"
"1160852","1","1","6","5db95d82-e837-11ec-9416-9440c9ab47f0"
"1160853","1","1","1","3f43d264-e837-11ec-9416-9440c9ab47f0"
"1160853","1","1","2","3f43df29-e837-11ec-9416-9440c9ab47f0"
"1160853","1","1","3","3f440249-e837-11ec-9416-9440c9ab47f0"
"1160853","1","1","4","3f43ec6b-e837-11ec-9416-9440c9ab47f0"
"1160853","1","1","5","3f43f757-e837-11ec-9416-9440c9ab47f0"
"1160853","1","1","6","3f4411ee-e837-11ec-9416-9440c9ab47f0"
"1160854","1","1","1","5b743a1e-e837-11ec-9416-9440c9ab47f0"
"1160854","1","1","2","5b74481d-e837-11ec-9416-9440c9ab47f0"
"1160854","1","1","4","5b7455dd-e837-11ec-9416-9440c9ab47f0"
"1160854","1","1","5","5b74632f-e837-11ec-9416-9440c9ab47f0"
"1160854","1","1","6","5b746e1b-e837-11ec-9416-9440c9ab47f0"
"1160855","1","1","1","638771b1-e837-11ec-9416-9440c9ab47f0"
"1160855","1","1","2","63878156-e837-11ec-9416-9440c9ab47f0"
"1160855","1","1","3","63879336-e837-11ec-9416-9440c9ab47f0"
"1160855","1","1","4","6387ad15-e837-11ec-9416-9440c9ab47f0"
"1160855","1","1","6","6387a06a-e837-11ec-9416-9440c9ab47f0"
"1160856","1","1","1","3767b710-e837-11ec-9416-9440c9ab47f0"
"1160856","1","1","2","3767c509-e837-11ec-9416-9440c9ab47f0"
"1160856","1","1","3","3767d1d0-e837-11ec-9416-9440c9ab47f0"
"1160856","1","1","4","3768033c-e837-11ec-9416-9440c9ab47f0"
"1160856","1","1","5","3768efbb-e837-11ec-9416-9440c9ab47f0"
"1160856","1","1","6","376817ae-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","1","56b93ece-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","2","56b971fb-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","3","56ba6769-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","4","56ba7657-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","5","56ba8598-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","6","56ba930b-e837-11ec-9416-9440c9ab47f0"
"1160862","1","1","1","389a97fb-e837-11ec-9416-9440c9ab47f0"
"1160862","1","1","2","389aa604-e837-11ec-9416-9440c9ab47f0"
"1160862","1","1","3","389ab412-e837-11ec-9416-9440c9ab47f0"
"1160862","1","1","4","389ace76-e837-11ec-9416-9440c9ab47f0"
"1160862","1","1","5","389ac0c1-e837-11ec-9416-9440c9ab47f0"
"1160862","1","1","6","389adce3-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","1","3d114f4a-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","2","3d1170fc-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","3","3d11903b-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","4","3d119c2b-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","5","3d11b0a4-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","6","3d11bc23-e837-11ec-9416-9440c9ab47f0"
"1160864","1","1","1","55563586-e837-11ec-9416-9440c9ab47f0"
"1160864","1","1","2","55564393-e837-11ec-9416-9440c9ab47f0"
"1160864","1","1","3","55564f4d-e837-11ec-9416-9440c9ab47f0"
"1160864","1","1","5","55565d00-e837-11ec-9416-9440c9ab47f0"
"1160888","1","1","1","35362815-e837-11ec-9416-9440c9ab47f0"
"1160888","1","1","2","35363743-e837-11ec-9416-9440c9ab47f0"
"1160888","1","1","3","353642a8-e837-11ec-9416-9440c9ab47f0"
"1160889","1","1","1","485d6c3b-e837-11ec-9416-9440c9ab47f0"
"1160889","1","1","2","485d79d5-e837-11ec-9416-9440c9ab47f0"
"1160889","1","1","3","485d862a-e837-11ec-9416-9440c9ab47f0"
"1160891","1","1","1","627d2cdb-e837-11ec-9416-9440c9ab47f0"
"1160891","1","1","2","627d392b-e837-11ec-9416-9440c9ab47f0"
"1160891","1","1","3","627d44a8-e837-11ec-9416-9440c9ab47f0"
"1160891","1","1","4","627d610c-e837-11ec-9416-9440c9ab47f0"
"1160891","1","1","5","627d53ab-e837-11ec-9416-9440c9ab47f0"
"1161005","1","1","1","78b344a9-e900-11ec-9416-9440c9ab47f0"
"1161005","1","1","2","78b35eb6-e900-11ec-9416-9440c9ab47f0"
"1161005","1","1","3","78b35318-e900-11ec-9416-9440c9ab47f0"
"1161093","1","1","1","8c6012aa-e900-11ec-9416-9440c9ab47f0"
"1161093","1","1","2","8c602180-e900-11ec-9416-9440c9ab47f0"
"1161093","1","1","4","8c602e93-e900-11ec-9416-9440c9ab47f0"
"1161338","1","1","1","5e5edab2-e900-11ec-9416-9440c9ab47f0"
"1161338","1","1","2","5e5eea60-e900-11ec-9416-9440c9ab47f0"
"1161338","1","1","3","5e5ef8a4-e900-11ec-9416-9440c9ab47f0"
"1161340","1","1","1","6e893cd2-e900-11ec-9416-9440c9ab47f0"
"1161340","1","1","3","6e894f5b-e900-11ec-9416-9440c9ab47f0"
"1161340","1","1","6","6e895cdd-e900-11ec-9416-9440c9ab47f0"
"1161374","1","1","1","7c059a72-e900-11ec-9416-9440c9ab47f0"
"1161374","1","1","2","7c05a952-e900-11ec-9416-9440c9ab47f0"
"1161374","1","1","3","7c05b737-e900-11ec-9416-9440c9ab47f0"
"1161376","1","1","1","7dd2bee9-e900-11ec-9416-9440c9ab47f0"
"1161376","1","1","2","7dd2cd57-e900-11ec-9416-9440c9ab47f0"
"1161376","1","1","3","7dd2d8fd-e900-11ec-9416-9440c9ab47f0"
"1161376","1","1","5","7dd2e650-e900-11ec-9416-9440c9ab47f0"
"1161377","1","1","1","634f42b2-e900-11ec-9416-9440c9ab47f0"
"1161377","1","1","2","634f4fe3-e900-11ec-9416-9440c9ab47f0"
"1161377","1","1","3","634fe68c-e900-11ec-9416-9440c9ab47f0"
"1161377","1","1","4","63503989-e900-11ec-9416-9440c9ab47f0"
"1161377","1","1","5","63502c6d-e900-11ec-9416-9440c9ab47f0"
"1161604","1","1","1","a924f2e3-e9c9-11ec-9416-9440c9ab47f0"
"1161604","1","1","2","a924fdf5-e9c9-11ec-9416-9440c9ab47f0"
"1161604","1","1","3","a92508d2-e9c9-11ec-9416-9440c9ab47f0"
"1161604","1","1","4","a9251444-e9c9-11ec-9416-9440c9ab47f0"
"1161606","1","1","1","a19f2205-e9c9-11ec-9416-9440c9ab47f0"
"1161606","1","1","2","a19f166b-e9c9-11ec-9416-9440c9ab47f0"
"1161606","1","1","3","a19f3720-e9c9-11ec-9416-9440c9ab47f0"
"1161606","1","1","4","a19f2cbf-e9c9-11ec-9416-9440c9ab47f0"
"1161607","1","1","1","b6f1a9c3-e9c9-11ec-9416-9440c9ab47f0"
"1161607","1","1","2","b6f1b652-e9c9-11ec-9416-9440c9ab47f0"
"1161607","1","1","3","b6f1c17e-e9c9-11ec-9416-9440c9ab47f0"
"1161607","1","1","4","b6f1cd2d-e9c9-11ec-9416-9440c9ab47f0"
"1161610","1","1","1","b1b4be91-e9c9-11ec-9416-9440c9ab47f0"
"1161610","1","1","2","b1b4ca43-e9c9-11ec-9416-9440c9ab47f0"
"1161610","1","1","3","b1b4d5bb-e9c9-11ec-9416-9440c9ab47f0"
"1161610","1","1","4","b1b4e094-e9c9-11ec-9416-9440c9ab47f0"
"1161611","1","1","1","93d615b9-e9c9-11ec-9416-9440c9ab47f0"
"1161611","1","1","2","93d62076-e9c9-11ec-9416-9440c9ab47f0"
"1161611","1","1","3","93d62a72-e9c9-11ec-9416-9440c9ab47f0"
"1161611","1","1","4","93d63440-e9c9-11ec-9416-9440c9ab47f0"
"1161671","1","1","1","b63a2d24-e9c9-11ec-9416-9440c9ab47f0"
"1161671","1","1","3","b63a3d5d-e9c9-11ec-9416-9440c9ab47f0"
"1161671","1","1","4","b63a4b63-e9c9-11ec-9416-9440c9ab47f0"
"1161675","1","1","1","8a8e1008-e9c9-11ec-9416-9440c9ab47f0"
"1161675","1","1","2","8a8e2991-e9c9-11ec-9416-9440c9ab47f0"
"1161675","1","1","3","8a8e4730-e9c9-11ec-9416-9440c9ab47f0"
"1161677","1","1","1","b56edc78-e9c9-11ec-9416-9440c9ab47f0"
"1161677","1","1","2","b56ef6f7-e9c9-11ec-9416-9440c9ab47f0"
"1161677","1","1","3","b56eea2f-e9c9-11ec-9416-9440c9ab47f0"
"1161679","1","1","1","8d5604f6-e9c9-11ec-9416-9440c9ab47f0"
"1161679","1","1","2","8d561a1a-e9c9-11ec-9416-9440c9ab47f0"
"1161679","1","1","3","8d563c4c-e9c9-11ec-9416-9440c9ab47f0"
"1161679","1","1","4","8d5651f9-e9c9-11ec-9416-9440c9ab47f0"
"1161685","1","1","1","fafdb033-eb5b-11ec-9416-9440c9ab47f0"
"1161685","1","1","3","fafda2f5-eb5b-11ec-9416-9440c9ab47f0"
"1161754","1","1","1","99abc80c-e9c9-11ec-9416-9440c9ab47f0"
"1161754","1","1","2","99abd481-e9c9-11ec-9416-9440c9ab47f0"
"1161754","1","1","3","99abf1ba-e9c9-11ec-9416-9440c9ab47f0"
"1161754","1","1","4","99ac0c97-e9c9-11ec-9416-9440c9ab47f0"
"1161754","1","1","5","99ac1aa1-e9c9-11ec-9416-9440c9ab47f0"
"1161755","1","1","1","b858b903-e9c9-11ec-9416-9440c9ab47f0"
"1161755","1","1","2","b858c5d4-e9c9-11ec-9416-9440c9ab47f0"
"1161755","1","1","3","b858d11f-e9c9-11ec-9416-9440c9ab47f0"
"1161755","1","1","4","b858dd95-e9c9-11ec-9416-9440c9ab47f0"
"1161756","1","1","1","b3974ac9-e9c9-11ec-9416-9440c9ab47f0"
"1161756","1","1","2","b39756e1-e9c9-11ec-9416-9440c9ab47f0"
"1161756","1","1","3","b39762c9-e9c9-11ec-9416-9440c9ab47f0"
"1161756","1","1","4","b3976efe-e9c9-11ec-9416-9440c9ab47f0"
"1161756","1","1","8","b3977b9f-e9c9-11ec-9416-9440c9ab47f0"
"1161765","1","1","1","9cc19964-e9c9-11ec-9416-9440c9ab47f0"
"1161765","1","1","2","9cc1a85c-e9c9-11ec-9416-9440c9ab47f0"
"1161765","1","1","3","9cc1b496-e9c9-11ec-9416-9440c9ab47f0"
"1161765","1","1","4","9cc1c067-e9c9-11ec-9416-9440c9ab47f0"
"1161765","1","1","5","9cc2d2a2-e9c9-11ec-9416-9440c9ab47f0"
"1161767","1","1","1","b8df90ba-e9c9-11ec-9416-9440c9ab47f0"
"1161767","1","1","2","b8df9d75-e9c9-11ec-9416-9440c9ab47f0"
"1161767","1","1","3","b8dfab2d-e9c9-11ec-9416-9440c9ab47f0"
"1161767","1","1","4","b8dfb6c7-e9c9-11ec-9416-9440c9ab47f0"
"1161767","1","1","5","b8dfc2be-e9c9-11ec-9416-9440c9ab47f0"
"1161767","1","1","8","b8dfcdfa-e9c9-11ec-9416-9440c9ab47f0"
"1161768","1","1","1","9ffc28fa-e9c9-11ec-9416-9440c9ab47f0"
"1161768","1","1","2","9ffc365c-e9c9-11ec-9416-9440c9ab47f0"
"1161768","1","1","3","9ffc4305-e9c9-11ec-9416-9440c9ab47f0"
"1161768","1","1","4","9ffc6c75-e9c9-11ec-9416-9440c9ab47f0"
"1161768","1","1","5","9ffd5557-e9c9-11ec-9416-9440c9ab47f0"
"1161769","1","1","1","a7e845b7-e9c9-11ec-9416-9440c9ab47f0"
"1161769","1","1","2","a7e83896-e9c9-11ec-9416-9440c9ab47f0"
"1161769","1","1","3","a7e852cc-e9c9-11ec-9416-9440c9ab47f0"
